time,feed_rate,classifier_speed,tension_pressure,mill_fan_speed,main_drive_speed,recirculation_damper_position,stack_damper_position,hotgas_generator_load,total_specific_energy,tonnage,roller_height_1,roller_height_2,roller_height_3,roller_height_4,roller_temperature
1972-03-20 11:04:09,17.90914535522461,78.01204681396484,138.8753204345703,75.53030395507812,79.9000015258789,60.82175827026367,99.98553466796876,0.0,40.73309178821136,194481.0,23.52720642089844,25.18634033203125,23.690399169921875,25.62152099609375,33.04999923706055
1972-03-20 11:04:10,17.911026000976562,78.01204681396484,138.3707733154297,75.53030395507812,79.69999694824219,60.82175827026367,99.98553466796876,0.0,43.83134540988927,194481.0,21.54168701171875,27.416656494140625,23.39120483398437,21.242477416992188,33.04999923706055
1972-03-20 11:04:11,17.891801834106445,77.9518051147461,138.2975311279297,75.53030395507812,80.0,60.82175827026367,99.98553466796876,0.0,43.18675134910804,194481.0,22.085662841796875,22.60243225097656,20.807281494140625,21.976852416992188,33.04999923706055
1972-03-20 11:04:12,17.858610153198242,77.9518051147461,139.7216796875,75.53030395507812,80.19999694824219,60.82175827026367,99.98553466796876,0.0,43.968851512674014,194481.0,18.38658142089844,28.151031494140625,23.41839599609375,23.907989501953125,33.04999923706055
1972-03-20 11:04:13,17.84498405456543,78.01204681396484,137.9964141845703,75.53030395507812,79.19999694824219,60.82175827026367,99.98553466796876,0.0,46.388238195083304,194481.0,21.65048217773437,23.28240966796875,21.487274169921875,20.072921752929688,33.04999923706055
1972-03-20 11:04:14,17.853052139282227,78.0722885131836,139.8193359375,75.45454406738281,80.0,60.82175827026367,99.98553466796876,0.0,40.83355293472609,194481.0,22.3304443359375,23.010406494140625,25.376739501953125,23.037628173828125,33.04999923706055
1972-03-20 11:04:15,17.849960327148438,78.01204681396484,138.76139068603516,75.45454406738281,80.5999984741211,60.82175827026367,99.98553466796876,0.0,44.83105127733872,194481.0,19.964141845703125,23.228012084960938,23.11920166015625,21.4600830078125,33.04999923706055
1972-03-20 11:04:16,17.874765396118164,77.9518051147461,138.7858123779297,75.45454406738281,80.0999984741211,60.82175827026367,99.98553466796876,0.0,43.53831622921563,194481.0,22.46644592285156,27.144683837890625,21.405670166015625,23.445602416992188,33.04999923706055
1972-03-20 11:04:17,17.907503128051758,77.9518051147461,139.5182342529297,75.53030395507812,79.5999984741211,60.82175827026367,99.98553466796876,0.0,43.59059800574926,194481.0,20.018524169921875,19.964111328125,23.826385498046875,25.159149169921875,33.04999923706055
1972-03-20 11:04:18,17.93828582763672,78.01204681396484,138.54166412353516,75.53030395507812,79.79999542236328,60.82175827026367,99.98553466796876,0.0,41.654650994148966,194481.0,24.17999267578125,19.420135498046875,22.221649169921875,21.650466918945312,33.04999923706055
1972-03-20 11:04:19,17.985931396484375,78.0722885131836,139.4287109375,75.53030395507812,80.69999694824219,60.82175827026367,99.98553466796876,0.0,42.96908600896222,194481.0,21.24249267578125,26.7366943359375,26.60069274902344,23.608795166015625,33.04999923706055
1972-03-20 11:04:20,18.019672393798828,78.01204681396484,138.13475799560547,75.53030395507812,79.5,60.82175827026367,99.98553466796876,0.0,44.568388371185684,194481.0,24.69677734375,22.41204833984375,18.495361328125,22.303253173828125,33.04999923706055
1972-03-20 11:04:21,18.0555362701416,77.9518051147461,139.404296875,75.45454406738281,79.79999542236328,60.82175827026367,99.98553466796876,0.0,41.8082342828524,194481.0,20.48091125488281,26.21990966796875,27.06307983398437,21.976852416992188,33.04999923706055
1972-03-20 11:04:22,18.091672897338867,78.01204681396484,138.232421875,75.45454406738281,79.5999984741211,60.82175827026367,99.98553466796876,0.0,41.74455499155689,194481.0,22.27606201171875,25.240753173828125,22.54803466796875,19.90972900390625,33.04999923706055
1972-03-20 11:04:23,18.082839965820312,78.01204681396484,139.49381256103516,75.45454406738281,79.79999542236328,60.82175827026367,99.98553466796876,0.0,44.51696777930886,194481.0,14.63311767578125,28.831024169921875,25.05035400390625,21.94964599609375,33.04999923706055
1972-03-20 11:04:24,18.06416320800781,78.0722885131836,139.37174224853516,75.45454406738281,80.0999984741211,60.82175827026367,99.98553466796876,0.0,43.661314897204306,194481.0,22.956024169921875,22.901611328125,22.19444274902344,27.280670166015625,33.04999923706055
1972-03-20 11:04:25,18.07887458801269,78.01204681396484,138.76139068603516,75.53030395507812,79.5999984741211,60.82175827026367,99.98553466796876,0.0,42.132957543975415,194481.0,20.20892333984375,24.72396850585937,22.303237915039062,20.31771850585937,33.04999923706055
1972-03-20 11:04:26,18.087146759033203,77.89156341552734,138.94857788085938,75.53030395507812,80.5,60.82175827026367,99.98553466796876,0.0,42.76562643350528,194481.0,21.97686767578125,24.587966918945312,22.303237915039062,24.88714599609375,33.04999923706055
1972-03-20 11:04:27,18.101842880249023,77.89156341552734,139.07064056396484,75.53030395507812,80.5,60.82175827026367,99.98553466796876,0.0,41.83643358324081,194481.0,24.12557983398437,23.907989501953125,23.2008056640625,21.37847900390625,33.04999923706055
